round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
75,0,6,4,1,0.5455,0.0,0.6,0,0.1
76,0,9,1,1,0.8182,0.0,0.9,0,0.6
77,0,7,3,1,0.6364,0.0,0.7,0,0.2
78,0,7,3,1,0.6364,0.0,0.7,0,0.0
81,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
82,0,10,0,1,0.9091,0.0,1.0,0,0.1
84,0,9,1,1,0.8182,0.0,0.9,0,0.2
85,0,7,3,1,0.6364,0.0,0.7,0,0.1
86,0,8,1,2,0.7273,0.0,0.8889,0,0.3333
88,0,9,1,1,0.8182,0.0,0.9,0,0.3
89,0,8,2,1,0.7273,0.0,0.8,0,0.2
90,0,10,0,1,0.9091,0.0,1.0,0,0.3
91,0,7,3,1,0.6364,0.0,0.7,0,0.2
94,0,9,1,1,0.8182,0.0,0.9,0,0.3
95,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
97,0,6,1,4,0.5455,0.0,0.8571,0,0.0
98,0,6,4,1,0.5455,0.0,0.6,0,0.3
99,0,9,1,1,0.8182,0.0,0.9,0,0.4
